datetime,mystery_col,smc_150_mm,smc_300_mm,smc_450_mm,smc_600_mm,smc_750_mm,smc_900_mm,temp_035_mm,temp_100_mm,temp_200_mm,temp_300_mm,temp_400_mm,temp_500_mm,temp_600_mm
6/30/2022 11:32,0,25,27.8,30.1,34,31.2,37.7,22.7,17.1,15.6,15.6,15.3,14.5,14.1
6/30/2022 12:02,0,25,27.8,30.1,34,31.2,37.7,23,17.5,15.7,15.6,15.1,14.3,14.1
6/30/2022 12:32,0,25,27.8,30.1,34,31.2,37.7,24,18,15.8,15.6,15.3,14.5,14.1
6/30/2022 13:02,0,25.3,27.9,30.1,33.9,31.2,37.7,25.7,18.5,16,15.6,15.3,14.5,14.1
6/30/2022 13:32,0,25.6,27.9,30.1,33.9,31.2,37.7,28,19.2,16.1,15.6,15.1,14.3,14.1
6/30/2022 14:02,0,25.7,27.9,30.1,33.9,31.2,37.7,28.1,20,16.3,15.6,15.1,14.3,14.1
6/30/2022 14:32,0,25.5,28,30.1,33.9,31.2,37.7,27.7,20.3,16.6,15.6,15.1,14.3,14.1
6/30/2022 15:02,0,25.3,28,30.1,33.9,31.2,37.7,26.2,20.6,16.8,15.7,15.1,14.3,14.1
6/30/2022 15:32,0,25.2,28.1,30.1,33.9,31.2,37.7,26.6,20.7,17.1,15.7,15.1,14.3,14.1
6/30/2022 16:02,0,25.1,28.1,30.1,33.9,31.2,37.7,26,20.8,17.3,15.8,15.1,14.3,14.1
6/30/2022 16:32,0,25,28.1,30.1,33.9,31.2,37.7,25.7,20.8,17.5,15.8,15.1,14.3,14.1
6/30/2022 17:02,0,24.9,28.2,30.1,33.9,31.2,37.7,25.2,20.8,17.7,16,15.1,14.3,14.1
6/30/2022 17:32,0,24.7,28.2,30.2,33.9,31.2,37.7,24.8,21,17.8,16,15.1,14.3,14.1
6/30/2022 18:02,0,24.5,28.2,30.2,33.9,31.2,37.7,24.1,21,18,16.1,15.1,14.3,14.1
6/30/2022 18:32,0,24.4,28.2,30.2,33.9,31.2,37.7,23.7,20.8,18.1,16.1,15.1,14.3,14.1
6/30/2022 19:02,0,24.3,28.3,30.2,33.9,31.2,37.7,23.2,20.7,18.1,16.2,15.1,14.3,14.1
6/30/2022 19:32,0,24.1,28.3,30.2,33.9,31.2,37.7,22.5,20.7,18.2,16.3,15.3,14.3,14.1
6/30/2022 20:02,0,24,28.3,30.2,33.9,31.2,37.7,22,20.5,18.2,16.5,15.3,14.3,14.1
6/30/2022 20:32,0,23.8,28.3,30.2,33.9,31.2,37.7,21.5,20.3,18.3,16.5,15.3,14.3,14.1
6/30/2022 21:02,0,23.7,28.3,30.2,33.9,31.2,37.7,20.8,20.2,18.3,16.5,15.3,14.3,14.1
6/30/2022 21:32,0,23.6,28.3,30.2,33.9,31.2,37.7,20.3,20.1,18.3,16.6,15.3,14.3,14.1
6/30/2022 22:02,0,23.5,28.3,30.2,33.9,31.2,37.7,19.7,19.8,18.3,16.6,15.3,14.5,14.1
6/30/2022 22:32,0,23.4,28.3,30.2,34,31.2,37.7,19.3,19.7,18.2,16.7,15.5,14.5,14.1
6/30/2022 23:02,0,23.2,28.3,30.2,34,31.2,37.7,18.5,19.5,18.2,16.7,15.5,14.5,14.1
6/30/2022 23:32,0,23.1,28.3,30.2,34,31.2,37.7,18.1,19.2,18.2,16.7,15.5,14.3,14.1
7/1/2022 0:02,0,23,28.3,30.2,34,31.2,37.7,17.3,19,18.2,16.8,15.6,14.5,14.1
7/1/2022 0:32,0,22.9,28.3,30.2,34,31.2,37.7,16.8,18.6,18.1,16.8,15.6,14.5,14.1
7/1/2022 1:02,0,22.9,28.3,30.3,34,31.2,37.7,16.6,18.3,18,16.8,15.6,14.5,14.1
7/1/2022 1:32,0,22.9,28.2,30.3,34,31.2,37.7,17,18.2,17.8,16.7,15.6,14.5,14.1
7/1/2022 2:02,0,22.8,28.2,30.3,34,31.2,37.7,16.7,18.1,17.8,16.7,15.6,14.5,14.1
7/1/2022 2:32,0,22.8,28.2,30.3,34,31.2,37.7,16.6,17.8,17.7,16.8,15.6,14.5,14.1
7/1/2022 3:02,0,22.7,28.2,30.3,34,31.2,37.7,16.5,17.7,17.6,16.8,15.6,14.5,14.1
7/1/2022 3:32,0,22.7,28.2,30.3,34,31.2,37.7,16.5,17.6,17.6,16.8,15.6,14.6,14.1
7/1/2022 4:02,0,22.8,28.2,30.3,34,31.2,37.7,16.7,17.5,17.5,16.7,15.6,14.6,14.1
7/1/2022 4:32,0,22.8,28.1,30.3,34,31.2,37.7,17,17.5,17.3,16.7,15.6,14.6,14.1
7/1/2022 5:02,0,22.8,28.1,30.3,34,31.2,37.7,17.1,17.5,17.3,16.7,15.6,14.5,14.1
7/1/2022 5:32,0,22.9,28.1,30.3,34,31.2,37.7,17.5,17.5,17.2,16.7,15.6,14.6,14.1
7/1/2022 6:02,0,22.9,28.1,30.3,34,31.2,37.7,18.1,17.5,17.1,16.6,15.6,14.6,14.1
7/1/2022 6:32,0,23,28.1,30.3,34,31.2,37.7,18.6,17.5,17.1,16.6,15.6,14.6,14.1
7/1/2022 7:02,0,23,28.1,30.3,34,31.2,37.7,19.1,17.6,17.1,16.6,15.6,14.6,14.1
7/1/2022 7:32,0,23,28.1,30.3,34,31.2,37.7,19,17.7,17.1,16.6,15.6,14.6,14.1
7/1/2022 8:02,0,23,28.1,30.3,34,31.2,37.7,19.1,17.8,17.1,16.5,15.6,14.6,14.1
7/1/2022 8:32,0,23.1,28.1,30.5,34,31.2,37.7,19.3,17.8,17.1,16.5,15.6,14.6,14.1
7/1/2022 9:02,0,23.2,28.1,30.5,34,31.2,37.7,20.2,18,17.1,16.5,15.6,14.6,14.1
7/1/2022 9:32,0,23.3,28.2,30.5,34,31.2,37.7,21.3,18.2,17.1,16.5,15.6,14.6,14.1
7/1/2022 10:02,0,23.5,28.2,30.5,34,31.2,37.7,22.8,18.5,17.1,16.5,15.6,14.6,14.1
7/1/2022 10:32,0,23.6,28.2,30.5,34,31.2,37.7,23.5,18.8,17.2,16.5,15.6,14.6,14.1
7/1/2022 11:02,0,23.8,28.2,30.5,34,31.2,37.7,24.3,19.2,17.2,16.5,15.6,14.6,14.1
7/1/2022 11:32,0,23.6,28.2,30.5,34,31.2,37.7,23.2,19.6,17.3,16.5,15.6,14.6,14.1
7/1/2022 12:02,0,23.6,28.3,30.5,34,31.2,37.7,21.5,19.6,17.5,16.5,15.6,14.6,14.1
7/1/2022 12:32,0,23.7,28.3,30.5,34,31.2,37.7,21.5,19.7,17.5,16.5,15.6,14.6,14.1
7/1/2022 13:02,0,23.8,28.3,30.5,34,31.2,37.7,21.8,19.7,17.7,16.5,15.6,14.6,14.1
7/1/2022 13:32,0,23.8,28.3,30.5,34,31.2,37.7,22.2,19.7,17.7,16.6,15.6,14.6,14.1
7/1/2022 14:02,0,24,28.4,30.5,34,31.2,37.7,23.7,20,17.7,16.6,15.6,14.6,14.1
7/1/2022 14:32,0,23.9,28.4,30.5,34,31.2,37.7,23,20.2,17.8,16.6,15.6,14.6,14.1
7/1/2022 15:02,0,24,28.4,30.5,34,31.2,37.7,23.5,20.3,18,16.7,15.6,14.6,14.1
7/1/2022 15:32,0,24.1,28.4,30.5,34,31.2,37.7,24.3,20.5,18.1,16.7,15.6,14.6,14.1
7/1/2022 16:02,0,24.1,28.5,30.5,34,31.2,37.7,24.2,20.6,18.1,16.7,15.6,14.6,14.1
7/1/2022 16:32,0,24.2,28.5,30.5,34,31.2,37.7,25,20.8,18.1,16.7,15.8,14.6,14.1
7/1/2022 17:02,0,24.1,28.5,30.5,34,31.2,37.7,24.5,21,18.2,16.7,15.6,14.6,14.1
7/1/2022 17:32,0,24,28.5,30.5,34,31.2,37.7,24.1,21.1,18.5,16.8,15.6,14.6,14.1
7/1/2022 18:02,0,23.8,28.5,30.5,34,31.2,37.7,23.6,21,18.5,16.8,15.8,14.6,14.1
7/1/2022 18:32,0,23.7,28.5,30.6,34,31.2,37.7,23.2,21,18.6,16.8,15.6,14.6,14.1
7/1/2022 19:02,0,23.6,28.5,30.6,34,31.2,37.7,22.7,20.8,18.6,17,15.8,14.6,14.3
7/1/2022 19:32,0,23.5,28.6,30.6,34,31.2,37.7,22,20.7,18.7,17,15.6,14.6,14.3
7/1/2022 20:02,0,23.3,28.5,30.6,34,31.2,37.7,21.3,20.6,18.7,17.1,15.8,14.6,14.3
7/1/2022 20:32,0,23.2,28.6,30.6,34,31.2,37.7,20.8,20.5,18.7,17.1,15.8,14.6,14.3
7/1/2022 21:02,0,23.1,28.5,30.6,34,31.2,37.7,20.2,20.2,18.7,17.1,15.8,14.6,14.3
7/1/2022 21:32,0,23,28.5,30.6,34,31.2,37.7,19.8,20.1,18.7,17.1,15.8,14.6,14.3
7/1/2022 22:02,0,22.9,28.5,30.6,34,31.2,37.7,19.6,19.8,18.7,17.2,15.8,14.6,14.3
7/1/2022 22:32,0,22.8,28.5,30.6,34,31.2,37.7,19.2,19.6,18.6,17.2,15.8,14.6,14.3
7/1/2022 23:02,0,22.8,28.5,30.6,34,31.2,37.7,19,19.5,18.6,17.2,16,14.6,14.3
7/1/2022 23:32,0,22.7,28.5,30.7,34.2,31.2,37.7,18.8,19.3,18.5,17.2,16,14.6,14.3
7/2/2022 0:02,0,22.7,28.5,30.7,34.2,31.2,37.7,18.7,19.2,18.5,17.2,16,14.8,14.3
7/2/2022 0:32,0,22.6,28.5,30.7,34.2,31.2,37.7,18.6,19.1,18.5,17.2,16,14.8,14.3
7/2/2022 1:02,0,22.6,28.4,30.7,34.2,31.2,37.7,18.7,19,18.3,17.2,16,14.8,14.3
7/2/2022 1:32,0,22.6,28.4,30.7,34.2,31.2,37.7,18.6,18.8,18.2,17.3,16.1,14.8,14.3
7/2/2022 2:02,0,22.5,28.4,30.7,34.2,31.2,37.7,18.3,18.8,18.2,17.2,16,14.8,14.3
7/2/2022 2:32,0,22.5,28.3,30.7,34.2,31.2,37.7,18,18.6,18.2,17.2,16.1,15,14.3
7/2/2022 3:02,0,23.6,28.3,30.7,34.2,31.2,37.7,17.6,18.6,18.1,17.2,16.1,15,14.5
7/2/2022 3:32,0,33,29.9,30.7,34.2,31.2,37.7,17.2,18.5,18,17.2,16.1,14.8,14.3
7/2/2022 4:02,0,37.9,30.7,30.7,34.2,31.2,37.7,16.5,18.2,18,17.2,16.1,14.8,14.5
7/2/2022 4:32,0,40.4,31.2,30.7,34.2,31.2,37.7,16.1,18,17.8,17.2,16.1,14.8,14.5
7/2/2022 5:02,0,41.9,31.5,30.7,34.2,31.2,37.7,16.2,17.7,17.8,17.1,16.1,15,14.5
7/2/2022 5:32,0,44,31.9,30.7,34.2,31.2,37.7,16.1,17.6,17.7,17.1,16.1,14.8,14.5
7/2/2022 6:02,0,45,32.4,30.7,34.2,31.2,37.7,16,17.3,17.7,17.1,16.1,15,14.5
7/2/2022 6:32,0,44.7,32.5,30.7,34.2,31.2,37.7,16.1,17.3,17.6,17.1,16.2,15,14.5
7/2/2022 7:02,0,43.9,32.5,30.7,34.2,31.2,37.7,16.3,17.2,17.5,17,16.1,15,14.5
7/2/2022 7:32,0,43.5,32.5,30.8,34.2,31.2,37.7,16.6,17.2,17.3,17.1,16.1,15,14.5
7/2/2022 8:02,0,43.3,32.5,30.8,34.2,31.2,37.7,16.7,17.2,17.2,17,16.1,15,14.5
7/2/2022 8:32,0,43,32.6,30.8,34.2,31.2,37.7,16.7,17.1,17.2,16.8,16.1,15,14.5
7/2/2022 9:02,0,42.9,32.6,30.8,34.2,31.2,37.7,17.2,17.2,17.2,16.8,16.1,15,14.5
7/2/2022 9:32,0,42.7,32.6,30.8,34.2,31.2,37.7,17.5,17.2,17.2,16.8,16.1,15,14.5
7/2/2022 10:02,0,42.4,32.7,30.8,34.2,31.2,37.7,18,17.3,17.1,16.8,16.1,15,14.5
7/2/2022 10:32,0,41.7,32.8,30.8,34.2,31.2,37.7,18.2,17.5,17.1,16.8,16.1,15,14.6
7/2/2022 11:02,0,41.2,32.9,30.8,34.2,31.2,37.7,17.7,17.6,17.1,16.7,16.1,15,14.6
7/2/2022 11:32,0,40.8,32.9,30.8,34.2,31.2,37.7,17.3,17.6,17,16.7,16.1,15,14.5
7/2/2022 12:02,0,40.4,33,30.8,34.2,31.2,37.7,17.8,17.6,17.1,16.7,16.1,15,14.6
7/2/2022 12:32,0,39.8,33,30.8,34.2,31.2,37.7,18.5,17.6,17.1,16.7,16,15,14.6
7/2/2022 13:02,0,39.1,33,30.8,34.2,31.2,37.7,21.5,17.8,17.1,16.7,16,15,14.6
7/2/2022 13:32,0,38.1,33,30.8,34.2,31.2,37.7,22.7,18.5,17.1,16.6,16,15,14.6
7/2/2022 14:02,0,37.2,33.1,30.8,34.2,31.2,37.7,21,18.8,17.2,16.6,16,15,14.6
7/2/2022 14:32,0,36.6,33.1,30.8,34.2,31.2,37.7,21.8,19.1,17.2,16.6,16,15,14.6
7/2/2022 15:02,0,36.1,33.2,30.8,34.2,31.2,37.7,21.6,19.2,17.3,16.6,16,15,14.6
7/2/2022 15:32,0,35.7,33.2,30.8,34.2,31.2,37.7,21.8,19.3,17.5,16.6,16,15,14.5
7/2/2022 16:02,0,35,33.2,30.8,34.2,31.2,37.7,21,19.3,17.5,16.7,16,15,14.6
7/2/2022 16:32,0,34.7,33.3,30.8,34.2,31.2,37.7,21.2,19.3,17.6,16.7,16,15,14.5
7/2/2022 17:02,0,34.2,33.3,30.8,34.2,31.2,37.7,20.3,19.2,17.7,16.7,16,15,14.6
7/2/2022 17:32,0,33.7,33.3,30.8,34.2,31.2,37.7,19.2,19.2,17.7,16.7,15.8,15,14.6
7/2/2022 18:02,0,33.3,33.3,30.8,34.2,31.2,37.7,19.7,19,17.8,16.7,16,15,14.6
7/2/2022 18:32,0,33,33.4,30.8,34.2,31.2,37.7,18.7,18.8,17.8,16.7,16,15,14.6
7/2/2022 19:02,0,32.6,33.4,30.8,34.2,31.2,37.7,18.7,18.7,17.8,16.8,16,15,14.6
7/2/2022 19:32,0,32.2,33.4,30.8,34.2,31.2,37.7,18.3,18.6,17.8,16.8,16,15,14.6
7/2/2022 20:02,0,31.9,33.5,30.8,34.2,31.2,37.7,17.7,18.5,17.8,16.8,16,15,14.6
7/2/2022 20:32,0,31.7,33.5,30.8,34.2,31.2,37.7,17.5,18.2,17.7,16.8,16,15,14.5
7/2/2022 21:02,0,31.4,33.5,30.8,34.2,31.2,37.7,17.3,18.1,17.7,16.8,16,15,14.6
7/2/2022 21:32,0,31.1,33.6,30.8,34.2,31.2,37.7,16.8,18,17.7,16.8,16,15,14.6
7/2/2022 22:02,0,30.8,33.6,30.8,34.2,31.2,37.7,16.2,17.8,17.6,16.8,16,15,14.6
7/2/2022 22:32,0,30.7,33.6,30.8,34.2,31.2,37.7,15.8,17.6,17.6,16.8,16,15,14.6
7/2/2022 23:02,0,31,33.6,30.8,34.2,31.2,37.7,15.6,17.5,17.5,16.8,16,15,14.6
7/2/2022 23:32,0,30.5,33.6,31,34.2,31.2,37.7,15.3,17.2,17.5,16.8,16,15,14.6
7/3/2022 0:02,0,30.3,33.7,31,34.2,31.2,37.7,15.5,17.1,17.3,16.8,16,15,14.6
7/3/2022 0:32,0,30.2,33.7,31,34.2,31.2,37.7,15.6,17,17.2,16.8,16.1,15,14.6
7/3/2022 1:02,0,30,33.7,31,34.2,31.2,37.7,15.6,16.8,17.2,16.8,16,15,14.6
7/3/2022 1:32,0,29.8,33.7,31,34.2,31.2,37.7,15.5,16.8,17.1,16.7,16,15,14.6
7/3/2022 2:02,0,29.7,33.7,31,34.2,31.2,37.7,15.2,16.7,17,16.7,16,15,14.6
7/3/2022 2:32,0,29.6,33.7,31,34.2,31.2,37.7,15.3,16.6,17,16.7,16.1,15,14.6
7/3/2022 3:02,0,29.4,33.7,31,34.2,31.2,37.7,15,16.5,16.8,16.7,16,15,14.6
7/3/2022 3:32,0,29.3,33.7,31,34.2,31.2,37.7,14.6,16.3,16.7,16.7,16,15,14.6
7/3/2022 4:02,0,29.2,33.7,31,34.2,31.2,37.7,14.8,16.2,16.7,16.6,16,15,14.6
7/3/2022 4:32,0,29.2,33.7,31,34.2,31.2,37.7,15,16.2,16.6,16.6,16,15,14.6
7/3/2022 5:02,0,29.2,33.7,31,34.2,31.2,37.7,15.1,16.1,16.6,16.6,16,15,14.6
7/3/2022 5:32,0,29.3,33.7,31,34.2,31.2,37.7,15,16.1,16.5,16.5,16,15,14.6
7/3/2022 6:02,0,31.2,33.8,31,34.2,31.2,37.7,15,16.1,16.5,16.5,16,15,14.6
7/3/2022 6:32,0,45,37.7,31,34.2,31.2,37.9,14.6,15.8,16.3,16.3,16,15,14.6
7/3/2022 7:02,0,49.4,37.9,31.1,34.2,31.2,37.9,14.7,15.7,16.2,16.3,16,15,14.6
7/3/2022 7:32,0,54,48.7,33.2,34.2,31.2,37.7,14.6,15.6,16.2,16.3,16,15,14.6
7/3/2022 8:02,0,49.8,51.4,41.5,34.4,31.2,37.7,14.3,15.3,16.1,16.3,16,15,14.6
7/3/2022 8:32,0,54,56.3,44,34.4,31.2,37.7,14.3,15.2,16,16.2,16,15,14.6
7/3/2022 9:02,0,49.7,54.4,47,34.4,31.2,37.7,14.2,15.1,15.8,16.2,15.8,15,14.6
7/3/2022 9:32,0,50.9,54.2,47.7,34.5,31.2,37.7,14.2,15.1,15.7,16.2,16,15,14.6
7/3/2022 10:02,0,47.9,53.8,48,34.9,31.1,37.7,15.3,15.1,15.7,16.1,16,15,14.6
7/3/2022 10:32,0,47,52.7,48,35,31.1,37.7,16.1,15.3,15.7,16.1,15.8,15,14.6
7/3/2022 11:02,0,46.6,51.5,47.9,35,31.1,37.7,17.2,15.5,15.7,16.1,15.8,15,14.6
7/3/2022 11:32,0,45.8,51,47.4,34.7,31.1,37.7,17.1,15.7,15.6,16,15.8,15,14.6
7/3/2022 12:02,0,45.4,50.6,47.2,34.9,31.1,37.7,16.7,16,15.7,16,15.8,15,14.6
7/3/2022 12:32,0,45.3,50.4,47,34.9,31.1,37.7,16.5,16.1,15.7,16,15.8,15,14.6
7/3/2022 13:02,0,45,50.2,46.7,34.9,31.2,37.7,17.1,16.1,15.7,16,15.8,15,14.6
7/3/2022 13:32,0,44.7,50,46.5,34.9,31.2,37.7,18.1,16.3,15.8,16,15.8,15,14.6
7/3/2022 14:02,0,44.1,49.9,46,35,31.2,37.7,17.2,16.5,15.8,15.8,15.6,14.8,14.6
7/3/2022 14:32,0,44.1,49.9,45.7,35,31.2,37.7,16.8,16.5,15.8,15.8,15.6,14.8,14.6
7/3/2022 15:02,0,44.9,49.9,45.4,35,31.2,37.7,17.1,16.5,15.8,15.8,15.6,14.8,14.6
7/3/2022 15:32,0,45.4,49.8,44.7,35,31.2,37.7,19.3,16.7,16,15.8,15.6,14.8,14.6
7/3/2022 16:02,0,44.9,49.7,44.5,35,31.2,37.7,17.7,16.8,16,15.8,15.6,14.8,14.6
7/3/2022 16:32,0,44.7,49.7,44.5,35,31.2,37.7,17.8,17,16.1,15.8,15.6,14.8,14.6
7/3/2022 17:02,0,44.4,49.6,44.2,35,31.2,37.7,18.1,17,16.1,15.8,15.6,14.8,14.6
7/3/2022 17:32,0,44,49.6,44.2,35,31.2,37.9,18.5,17.1,16.1,15.8,15.6,14.8,14.6
7/3/2022 18:02,0,43.3,49.5,44.2,35,31.2,37.9,18.6,17.2,16.2,15.8,15.6,14.8,14.6
7/3/2022 18:32,0,42.5,49.5,44,35,31.2,37.9,17.8,17.3,16.2,15.8,15.6,14.8,14.5
7/3/2022 19:02,0,41.6,49.4,44,35.2,31.2,37.9,17.6,17.2,16.2,15.8,15.6,14.8,14.5
7/3/2022 19:32,0,40.5,49.4,44,35.2,31.2,37.9,17,17.1,16.3,15.8,15.6,14.8,14.5
7/3/2022 20:02,0,39.7,49.3,43.9,35.2,31.2,37.9,16.7,17.1,16.3,15.8,15.6,14.8,14.5
7/3/2022 20:32,0,39,49.3,43.9,35.2,31.2,37.9,16.5,17,16.3,15.8,15.6,14.8,14.5
7/3/2022 21:02,0,38.6,49.2,43.7,35.2,31.2,37.9,16.1,16.8,16.3,16,15.6,14.8,14.5
7/3/2022 21:32,0,38.6,49.2,43.7,35.2,31.2,37.9,16,16.7,16.3,16,15.6,14.6,14.5
7/3/2022 22:02,0,38.4,49.2,43.7,35.2,31.2,37.9,15.6,16.6,16.3,16,15.6,14.6,14.5
7/3/2022 22:32,0,37.6,49.1,43.7,35.2,31.5,37.9,15.2,16.5,16.2,16,15.6,14.8,14.5
7/3/2022 23:02,0,37.4,49.1,43.7,35.2,31.5,37.9,14.7,16.3,16.2,16,15.6,14.6,14.6
7/3/2022 23:32,0,37.5,49,43.7,35.2,31.5,37.9,14.7,16.1,16.2,16,15.6,14.8,14.5
7/4/2022 0:02,0,37.3,49,43.7,35.2,31.5,37.9,14.3,16,16.1,16,15.6,14.6,14.5
7/4/2022 0:32,0,37.1,49,43.7,35.2,31.5,37.9,14.2,15.8,16.1,16,15.6,14.6,14.5
7/4/2022 1:02,0,36.8,48.9,43.7,35.4,31.5,37.9,14.2,15.7,16.1,16,15.6,14.6,14.5
7/4/2022 1:32,0,36.3,48.9,43.7,35.4,31.5,37.9,14,15.6,16,16,15.6,14.6,14.5
7/4/2022 2:02,0,35.9,48.9,43.5,35.4,31.5,37.9,13.7,15.5,16,15.8,15.6,14.6,14.5
7/4/2022 2:32,0,35.5,48.8,43.5,35.4,31.5,37.9,13.2,15.3,15.8,15.8,15.6,14.6,14.5
7/4/2022 3:02,0,35.3,48.8,43.5,35.4,31.6,37.9,13.5,15.1,15.8,15.8,15.6,14.6,14.5
7/4/2022 3:32,0,35.2,48.8,43.5,35.4,31.6,37.9,13.6,15.1,15.7,15.8,15.6,14.6,14.5
7/4/2022 4:02,0,35,48.7,43.5,35.4,31.6,37.9,13.6,15,15.6,15.7,15.6,14.6,14.5
7/4/2022 4:32,0,34.7,48.6,43.5,35.4,31.6,37.9,13.1,15,15.6,15.8,15.6,14.6,14.5
7/4/2022 5:02,0,34.9,48.6,43.5,35.5,31.6,37.9,13.2,14.7,15.5,15.8,15.6,14.8,14.5
7/4/2022 5:32,0,35,48.6,43.5,35.5,31.6,37.9,14,14.7,15.5,15.7,15.6,14.6,14.5
7/4/2022 6:02,0,34.8,48.5,43.5,35.5,31.6,37.9,14.3,14.7,15.3,15.7,15.5,14.6,14.5
7/4/2022 6:32,0,34.7,48.5,43.5,35.5,31.6,37.9,14.6,14.8,15.3,15.7,15.5,14.6,14.5
7/4/2022 7:02,0,34.5,48.5,43.5,35.5,31.6,37.9,14.6,14.8,15.3,15.6,15.5,14.6,14.5
7/4/2022 7:32,0,34.6,48.5,43.5,35.5,31.6,37.9,15,14.8,15.2,15.6,15.5,14.6,14.5
7/4/2022 8:02,0,34.8,48.5,43.5,35.5,31.6,37.9,15.3,15,15.2,15.5,15.5,14.6,14.5
7/4/2022 8:32,0,34.5,48.4,43.5,35.5,31.6,37.9,16,15.1,15.2,15.5,15.5,14.6,14.5
7/4/2022 9:02,0,34.7,48.4,43.5,35.5,31.7,37.9,15.8,15.2,15.2,15.5,15.5,14.6,14.5
7/4/2022 9:32,0,34.7,48.3,43.5,35.5,31.7,37.9,15.8,15.3,15.2,15.5,15.5,14.6,14.5
7/4/2022 10:02,0,34.8,48.3,43.4,35.5,31.7,37.9,17.7,15.5,15.2,15.5,15.5,14.6,14.5
7/4/2022 10:32,0,34.7,48.3,43.4,35.5,31.7,37.9,18,15.7,15.2,15.3,15.3,14.6,14.5
7/4/2022 11:02,0,34.6,48.2,43.4,35.5,31.7,37.9,18.3,16,15.3,15.3,15.3,14.6,14.5
